ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,TrafficConditionNearby_numeric,Price
15663,Others-CCCPS8,1322,26.14754886,91.72799519,862,truck,high,9,0,15-12-2016,12:26:00,2016-12-15 12:26:00,3,14.452042360060515
14351,Others-CCCPS202,2937,26.14749053,91.72799688,1323,car,high,10,0,15-12-2016,12:26:00,2016-12-15 12:26:00,3,14.750459652706844
9103,Broad Street,690,26.13795775,91.74099445,618,bike,high,9,0,15-12-2016,12:26:00,2016-12-15 12:26:00,3,13.695652173913043
11727,Others-CCCPS119a,2803,26.14754061,91.72797041,669,bike,high,9,0,15-12-2016,12:26:00,2016-12-15 12:26:00,3,15.038672850517301
16976,Others-CCCPS98,3103,26.14749998,91.72797778,1263,car,high,9,0,15-12-2016,13:00:00,2016-12-15 13:00:00,3,14.207025459233
9104,Broad Street,690,26.13795775,91.74099445,614,cycle,high,7,0,15-12-2016,13:00:00,2016-12-15 13:00:00,3,13.689855072463768
15664,Others-CCCPS8,1322,26.14754886,91.72799519,890,car,high,8,0,15-12-2016,13:00:00,2016-12-15 13:00:00,3,13.973222390317702
1232,BHMBCCMKT01,577,26.14453614,91.73617216,219,car,high,6,0,15-12-2016,13:00:00,2016-12-15 13:00:00,3,12.679549393414211
18288,Shopping,1920,26.15050395,91.73353109,1509,cycle,high,8,0,15-12-2016,13:00:00,2016-12-15 13:00:00,3,14.0859375
5168,BHMMBMMBX01,687,20.0000347,78.00000286,661,car,high,8,0,15-12-2016,13:00:00,2016-12-15 13:00:00,3,14.262154294032023
7792,BHMNCPNST01,485,26.14004753,91.73097233,320,car,high,7,0,15-12-2016,13:00:00,2016-12-15 13:00:00,3,13.45979381443299
3856,BHMEURBRD01,470,26.14901995,91.7395035,427,bike,high,7,0,15-12-2016,13:00:00,2016-12-15 13:00:00,3,13.708510638297874
6480,BHMNCPHST01,1200,26.14001386,91.73099967,845,car,high,8,0,15-12-2016,13:00:00,2016-12-15 13:00:00,3,14.004166666666666
2544,BHMBCCTHL01,387,26.14449459,91.73620513,401,bike,high,8,0,15-12-2016,13:00:00,2016-12-15 13:00:00,3,14.336175710594315
13040,Others-CCCPS135a,3883,26.14749943,91.72800489,3392,car,high,10,0,15-12-2016,13:00:00,2016-12-15 13:00:00,3,15.173551377800669
14352,Others-CCCPS202,2937,26.14749053,91.72799688,1335,car,high,9,0,15-12-2016,13:00:00,2016-12-15 13:00:00,3,14.254545454545454
11728,Others-CCCPS119a,2803,26.14754061,91.72797041,683,bike,average,5,0,15-12-2016,13:00:00,2016-12-15 13:00:00,2,12.043667499108096
10416,Others-CCCPS105a,2009,26.14747299,91.72804914,1551,truck,high,9,0,15-12-2016,13:00:00,2016-12-15 13:00:00,3,13.572025883524141
7793,BHMNCPNST01,485,26.14004753,91.73097233,330,car,high,7,0,15-12-2016,13:26:00,2016-12-15 13:26:00,3,13.48041237113402
5169,BHMMBMMBX01,687,20.0000347,78.00000286,686,car,high,7,0,15-12-2016,13:26:00,2016-12-15 13:26:00,3,13.798544395924308
2545,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,high,7,0,15-12-2016,13:26:00,2016-12-15 13:26:00,3,13.83875968992248
6481,BHMNCPHST01,1200,26.14001386,91.73099967,842,car,average,5,0,15-12-2016,13:26:00,2016-12-15 13:26:00,2,12.501666666666667
16977,Others-CCCPS98,3103,26.14749998,91.72797778,1290,truck,high,9,0,15-12-2016,13:26:00,2016-12-15 13:26:00,3,14.215726716081212
10417,Others-CCCPS105a,2009,26.14747299,91.72804914,1594,car,high,9,0,15-12-2016,13:26:00,2016-12-15 13:26:00,3,14.59342956694873
3857,BHMEURBRD01,470,26.14901995,91.7395035,434,car,high,7,0,15-12-2016,13:26:00,2016-12-15 13:26:00,3,13.72340425531915
9105,Broad Street,690,26.13795775,91.74099445,623,truck,high,8,0,15-12-2016,13:26:00,2016-12-15 13:26:00,3,14.202898550724639
11729,Others-CCCPS119a,2803,26.14754061,91.72797041,676,bike,high,8,0,15-12-2016,13:26:00,2016-12-15 13:26:00,3,13.5411701748127
15665,Others-CCCPS8,1322,26.14754886,91.72799519,908,car,high,8,0,15-12-2016,13:26:00,2016-12-15 13:26:00,3,13.986838124054461
18289,Shopping,1920,26.15050395,91.73353109,1507,car,high,9,0,15-12-2016,13:26:00,2016-12-15 13:26:00,3,14.584895833333334
14353,Others-CCCPS202,2937,26.14749053,91.72799688,1355,bike,high,9,0,15-12-2016,13:26:00,2016-12-15 13:26:00,3,14.261355124276474
13041,Others-CCCPS135a,3883,26.14749943,91.72800489,3373,car,high,10,0,15-12-2016,13:26:00,2016-12-15 13:26:00,3,15.168658253927376
1233,BHMBCCMKT01,577,26.14453614,91.73617216,207,car,high,7,0,15-12-2016,13:26:00,2016-12-15 13:26:00,3,14.158752166377816
10418,Others-CCCPS105a,2009,26.14747299,91.72804914,1596,car,average,5,0,15-12-2016,14:00:00,2016-12-15 14:00:00,2,12.594425087108014
16978,Others-CCCPS98,3103,26.14749998,91.72797778,1293,bike,average,5,0,15-12-2016,14:00:00,2016-12-15 14:00:00,2,12.21669352239768
18290,Shopping,1920,26.15050395,91.73353109,1507,truck,average,5,0,15-12-2016,14:00:00,2016-12-15 14:00:00,2,12.584895833333334
9106,Broad Street,690,26.13795775,91.74099445,624,car,average,5,0,15-12-2016,14:00:00,2016-12-15 14:00:00,2,12.704347826086957
14354,Others-CCCPS202,2937,26.14749053,91.72799688,1359,bike,high,7,0,15-12-2016,14:00:00,2016-12-15 14:00:00,3,13.262717058222675
5170,BHMMBMMBX01,687,20.0000347,78.00000286,686,car,average,4,0,15-12-2016,14:00:00,2016-12-15 14:00:00,2,12.29854439592431
6482,BHMNCPHST01,1200,26.14001386,91.73099967,846,car,average,4,0,15-12-2016,14:00:00,2016-12-15 14:00:00,2,12.004999999999999
1234,BHMBCCMKT01,577,26.14453614,91.73617216,203,car,average,3,0,15-12-2016,14:00:00,2016-12-15 14:00:00,2,11.151819757365685
3858,BHMEURBRD01,470,26.14901995,91.7395035,433,truck,average,4,0,15-12-2016,14:00:00,2016-12-15 14:00:00,2,12.221276595744682
15666,Others-CCCPS8,1322,26.14754886,91.72799519,910,car,average,5,0,15-12-2016,14:00:00,2016-12-15 14:00:00,2,12.488350983358547
13042,Others-CCCPS135a,3883,26.14749943,91.72800489,3368,car,average,6,0,15-12-2016,14:00:00,2016-12-15 14:00:00,2,13.167370589750194
7794,BHMNCPNST01,485,26.14004753,91.73097233,334,bike,average,4,0,15-12-2016,14:00:00,2016-12-15 14:00:00,2,11.988659793814433
2546,BHMBCCTHL01,387,26.14449459,91.73620513,403,truck,average,4,0,15-12-2016,14:00:00,2016-12-15 14:00:00,2,12.341343669250646
11730,Others-CCCPS119a,2803,26.14754061,91.72797041,676,cycle,average,4,0,15-12-2016,14:00:00,2016-12-15 14:00:00,2,12.5411701748127
5171,BHMMBMMBX01,687,20.0000347,78.00000286,678,truck,average,4,0,15-12-2016,14:26:00,2016-12-15 14:26:00,2,12.286899563318778
3859,BHMEURBRD01,470,26.14901995,91.7395035,428,car,average,4,0,15-12-2016,14:26:00,2016-12-15 14:26:00,2,12.21063829787234
14355,Others-CCCPS202,2937,26.14749053,91.72799688,1353,bike,average,5,0,15-12-2016,14:26:00,2016-12-15 14:26:00,2,12.26067415730337
6483,BHMNCPHST01,1200,26.14001386,91.73099967,823,bike,average,4,0,15-12-2016,14:26:00,2016-12-15 14:26:00,2,11.985833333333334
13043,Others-CCCPS135a,3883,26.14749943,91.72800489,3299,car,average,5,0,15-12-2016,14:26:00,2016-12-15 14:26:00,2,12.649600824105073
18291,Shopping,1920,26.15050395,91.73353109,1463,car,average,5,0,15-12-2016,14:26:00,2016-12-15 14:26:00,2,12.561979166666665
9107,Broad Street,690,26.13795775,91.74099445,619,bike,average,4,0,15-12-2016,14:26:00,2016-12-15 14:26:00,2,12.197101449275362
1235,BHMBCCMKT01,577,26.14453614,91.73617216,183,bike,average,4,0,15-12-2016,14:26:00,2016-12-15 14:26:00,2,11.617157712305026
11731,Others-CCCPS119a,2803,26.14754061,91.72797041,670,car,high,7,0,15-12-2016,14:26:00,2016-12-15 14:26:00,3,13.03902961113093
10419,Others-CCCPS105a,2009,26.14747299,91.72804914,1580,bike,average,5,0,15-12-2016,14:26:00,2016-12-15 14:26:00,2,12.586460925833748
16979,Others-CCCPS98,3103,26.14749998,91.72797778,1278,car,average,5,0,15-12-2016,14:26:00,2016-12-15 14:26:00,2,12.211859490815339
15667,Others-CCCPS8,1322,26.14754886,91.72799519,902,car,average,4,0,15-12-2016,14:26:00,2016-12-15 14:26:00,2,11.98229954614221
7795,BHMNCPNST01,485,26.14004753,91.73097233,332,car,average,4,0,15-12-2016,14:26:00,2016-12-15 14:26:00,2,11.984536082474227
2547,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,average,4,0,15-12-2016,14:26:00,2016-12-15 14:26:00,2,11.33875968992248
1236,BHMBCCMKT01,577,26.14453614,91.73617216,164,bike,average,3,0,15-12-2016,15:00:00,2016-12-15 15:00:00,2,11.0842287694974
5172,BHMMBMMBX01,687,20.0000347,78.00000286,674,cycle,high,4,0,15-12-2016,15:00:00,2016-12-15 15:00:00,3,12.28107714701601
11732,Others-CCCPS119a,2803,26.14754061,91.72797041,665,car,high,5,0,15-12-2016,15:00:00,2016-12-15 15:00:00,3,12.037245808062789
7796,BHMNCPNST01,485,26.14004753,91.73097233,326,car,average,2,0,15-12-2016,15:00:00,2016-12-15 15:00:00,2,10.972164948453608
6484,BHMNCPHST01,1200,26.14001386,91.73099967,796,car,average,4,0,15-12-2016,15:00:00,2016-12-15 15:00:00,2,11.963333333333333
13044,Others-CCCPS135a,3883,26.14749943,91.72800489,3213,car,average,4,0,15-12-2016,15:00:00,2016-12-15 15:00:00,2,12.127453000257534
2548,BHMBCCTHL01,387,26.14449459,91.73620513,399,car,average,3,0,15-12-2016,15:00:00,2016-12-15 15:00:00,2,11.831007751937985
18292,Shopping,1920,26.15050395,91.73353109,1425,car,average,4,0,15-12-2016,15:00:00,2016-12-15 15:00:00,2,12.042187499999999
15668,Others-CCCPS8,1322,26.14754886,91.72799519,874,truck,average,4,0,15-12-2016,15:00:00,2016-12-15 15:00:00,2,11.961119515885024
3860,BHMEURBRD01,470,26.14901995,91.7395035,402,bike,high,4,0,15-12-2016,15:00:00,2016-12-15 15:00:00,3,12.15531914893617
16980,Others-CCCPS98,3103,26.14749998,91.72797778,1266,car,average,4,0,15-12-2016,15:00:00,2016-12-15 15:00:00,2,11.70799226554947
14356,Others-CCCPS202,2937,26.14749053,91.72799688,1312,car,high,5,0,15-12-2016,15:00:00,2016-12-15 15:00:00,3,12.246714334354785
9108,Broad Street,690,26.13795775,91.74099445,587,car,average,4,0,15-12-2016,15:00:00,2016-12-15 15:00:00,2,11.150724637681162
10420,Others-CCCPS105a,2009,26.14747299,91.72804914,1548,car,average,4,0,15-12-2016,15:00:00,2016-12-15 15:00:00,2,11.070532603285216
13045,Others-CCCPS135a,3883,26.14749943,91.72800489,3104,car,average,5,0,15-12-2016,15:26:00,2016-12-15 15:26:00,2,12.599381921194952
15669,Others-CCCPS8,1322,26.14754886,91.72799519,846,cycle,low,3,0,15-12-2016,15:26:00,2016-12-15 15:26:00,1,11.439939485627837
7797,BHMNCPNST01,485,26.14004753,91.73097233,326,car,low,2,0,15-12-2016,15:26:00,2016-12-15 15:26:00,1,10.972164948453608
10421,Others-CCCPS105a,2009,26.14747299,91.72804914,1506,car,low,3,0,15-12-2016,15:26:00,2016-12-15 15:26:00,1,11.549626679940268
3861,BHMEURBRD01,470,26.14901995,91.7395035,388,bike,low,2,0,15-12-2016,15:26:00,2016-12-15 15:26:00,1,11.125531914893617
5173,BHMMBMMBX01,687,20.0000347,78.00000286,660,car,low,2,0,15-12-2016,15:26:00,2016-12-15 15:26:00,1,11.260698689956332
6485,BHMNCPHST01,1200,26.14001386,91.73099967,778,truck,low,3,0,15-12-2016,15:26:00,2016-12-15 15:26:00,1,11.448333333333334
2549,BHMBCCTHL01,387,26.14449459,91.73620513,391,bike,low,3,0,15-12-2016,15:26:00,2016-12-15 15:26:00,1,11.810335917312662
11733,Others-CCCPS119a,2803,26.14754061,91.72797041,660,bike,average,3,0,15-12-2016,15:26:00,2016-12-15 15:26:00,2,11.035462004994649
18293,Shopping,1920,26.15050395,91.73353109,1395,car,low,3,0,15-12-2016,15:26:00,2016-12-15 15:26:00,1,11.526562499999999
9109,Broad Street,690,26.13795775,91.74099445,573,car,low,3,0,15-12-2016,15:26:00,2016-12-15 15:26:00,1,11.630434782608695
16981,Others-CCCPS98,3103,26.14749998,91.72797778,1255,bike,low,3,0,15-12-2016,15:26:00,2016-12-15 15:26:00,1,11.204447309055752
14357,Others-CCCPS202,2937,26.14749053,91.72799688,1290,car,average,4,0,15-12-2016,15:26:00,2016-12-15 15:26:00,2,11.739223697650665
1237,BHMBCCMKT01,577,26.14453614,91.73617216,148,bike,low,2,0,15-12-2016,15:26:00,2016-12-15 15:26:00,1,11.556499133448874
6486,BHMNCPHST01,1200,26.14001386,91.73099967,710,car,low,2,0,15-12-2016,16:03:00,2016-12-15 16:03:00,1,10.891666666666666
7798,BHMNCPNST01,485,26.14004753,91.73097233,320,truck,low,2,0,15-12-2016,16:03:00,2016-12-15 16:03:00,1,10.95979381443299
9110,Broad Street,690,26.13795775,91.74099445,546,bike,low,3,0,15-12-2016,16:03:00,2016-12-15 16:03:00,1,11.591304347826089
13046,Others-CCCPS135a,3883,26.14749943,91.72800489,2884,car,low,3,0,15-12-2016,16:03:00,2016-12-15 16:03:00,1,11.542724697398919
14358,Others-CCCPS202,2937,26.14749053,91.72799688,1244,car,low,2,0,15-12-2016,16:03:00,2016-12-15 16:03:00,1,10.723561457269321
2550,BHMBCCTHL01,387,26.14449459,91.73620513,378,bike,low,1,0,15-12-2016,16:03:00,2016-12-15 16:03:00,1,10.776744186046512
10422,Others-CCCPS105a,2009,26.14747299,91.72804914,1458,car,low,2,0,15-12-2016,16:03:00,2016-12-15 16:03:00,1,11.025734196117472
1238,BHMBCCMKT01,577,26.14453614,91.73617216,140,car,low,2,0,15-12-2016,16:03:00,2016-12-15 16:03:00,1,10.54263431542461
15670,Others-CCCPS8,1322,26.14754886,91.72799519,813,bike,average,3,0,15-12-2016,16:03:00,2016-12-15 16:03:00,2,11.414977307110439
3862,BHMEURBRD01,470,26.14901995,91.7395035,366,car,average,2,0,15-12-2016,16:03:00,2016-12-15 16:03:00,2,11.078723404255319
16982,Others-CCCPS98,3103,26.14749998,91.72797778,1253,car,low,2,0,15-12-2016,16:03:00,2016-12-15 16:03:00,1,10.703802771511441
5174,BHMMBMMBX01,687,20.0000347,78.00000286,645,car,low,2,0,15-12-2016,16:03:00,2016-12-15 16:03:00,1,11.238864628820961
18294,Shopping,1920,26.15050395,91.73353109,1274,bike,average,3,0,15-12-2016,16:03:00,2016-12-15 16:03:00,2,11.463541666666668
11734,Others-CCCPS119a,2803,26.14754061,91.72797041,666,car,low,2,0,15-12-2016,16:03:00,2016-12-15 16:03:00,1,11.53760256867642
14359,Others-CCCPS202,2937,26.14749053,91.72799688,1182,car,low,2,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,10.702451481103166
10423,Others-CCCPS105a,2009,26.14747299,91.72804914,1399,car,low,2,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,10.996366351418615
1239,BHMBCCMKT01,577,26.14453614,91.73617216,130,bike,low,2,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,10.525303292894282
16983,Others-CCCPS98,3103,26.14749998,91.72797778,1223,car,low,2,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,10.69413470834676
9111,Broad Street,690,26.13795775,91.74099445,504,bike,low,2,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,11.030434782608696
11735,Others-CCCPS119a,2803,26.14754061,91.72797041,663,bike,low,2,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,10.536532286835534
6487,BHMNCPHST01,1200,26.14001386,91.73099967,663,car,low,2,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,10.852500000000001
18295,Shopping,1920,26.15050395,91.73353109,1166,truck,low,2,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,10.907291666666667
7799,BHMNCPNST01,485,26.14004753,91.73097233,315,car,low,1,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,10.449484536082474
15671,Others-CCCPS8,1322,26.14754886,91.72799519,791,truck,low,2,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,10.898335854765506
2551,BHMBCCTHL01,387,26.14449459,91.73620513,363,bike,low,1,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,10.737984496124032
5175,BHMMBMMBX01,687,20.0000347,78.00000286,608,truck,low,3,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,11.685007278020379
13047,Others-CCCPS135a,3883,26.14749943,91.72800489,2642,car,low,3,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,11.480401751223281
3863,BHMEURBRD01,470,26.14901995,91.7395035,343,bike,low,2,0,15-12-2016,16:30:00,2016-12-15 16:30:00,1,10.029787234042555
15672,Others-CCCPS8,1322,26.14754886,91.72799519,463,car,low,2,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,10.650226928895613
11736,Others-CCCPS119a,2803,26.14754061,91.72797041,218,car,low,2,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,10.377773813770958
14360,Others-CCCPS202,2937,26.14749053,91.72799688,625,car,low,2,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,10.512802179094313
7800,BHMNCPNST01,485,26.14004753,91.73097233,259,bike,low,1,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,10.3340206185567
13048,Others-CCCPS135a,3883,26.14749943,91.72800489,1366,car,low,2,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,10.651789853206283
10424,Others-CCCPS105a,2009,26.14747299,91.72804914,785,bike,low,2,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,10.690741662518665
1240,BHMBCCMKT01,577,26.14453614,91.73617216,11,car,low,1,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,10.0
18296,Shopping,1920,26.15050395,91.73353109,580,cycle,low,2,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,10.602083333333335
16984,Others-CCCPS98,3103,26.14749998,91.72797778,629,car,low,2,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,10.50270705768611
9112,Broad Street,690,26.13795775,91.74099445,196,truck,low,2,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,10.584057971014493
2552,BHMBCCTHL01,387,26.14449459,91.73620513,170,truck,low,2,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,10.739276485788114
6488,BHMNCPHST01,1200,26.14001386,91.73099967,237,car,low,2,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,11.497499999999999
3864,BHMEURBRD01,470,26.14901995,91.7395035,138,car,low,1,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,11.093617021276595
5176,BHMMBMMBX01,687,20.0000347,78.00000286,322,bike,low,1,0,16-12-2016,07:59:00,2016-12-16 07:59:00,1,10.268704512372635
5177,BHMMBMMBX01,687,20.0000347,78.00000286,350,car,low,1,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,10.309461426491994
7801,BHMNCPNST01,485,26.14004753,91.73097233,277,bike,low,2,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,10.871134020618555
6489,BHMNCPHST01,1200,26.14001386,91.73099967,351,bike,low,2,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,10.592500000000001
2553,BHMBCCTHL01,387,26.14449459,91.73620513,193,bike,low,2,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,10.798708010335918
18297,Shopping,1920,26.15050395,91.73353109,768,cycle,low,2,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,10.700000000000001
13049,Others-CCCPS135a,3883,26.14749943,91.72800489,1788,car,low,2,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,10.760468709760493
15673,Others-CCCPS8,1322,26.14754886,91.72799519,509,car,low,1,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,10.18502269288956
1241,BHMBCCMKT01,577,26.14453614,91.73617216,19,truck,low,1,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,10.0
3865,BHMEURBRD01,470,26.14901995,91.7395035,200,car,low,1,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,10.225531914893617
9113,Broad Street,690,26.13795775,91.74099445,280,car,low,2,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,9.705797101449274
16985,Others-CCCPS98,3103,26.14749998,91.72797778,700,car,low,2,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,10.525588140509186
14361,Others-CCCPS202,2937,26.14749053,91.72799688,750,bike,low,2,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,10.555362614913177
11737,Others-CCCPS119a,2803,26.14754061,91.72797041,266,car,low,2,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,10.394898323225117
10425,Others-CCCPS105a,2009,26.14747299,91.72804914,859,cycle,low,2,0,16-12-2016,08:30:00,2016-12-16 08:30:00,1,9.727575908412145
2554,BHMBCCTHL01,387,26.14449459,91.73620513,217,car,low,2,0,16-12-2016,09:03:00,2016-12-16 09:03:00,1,10.860723514211887
9114,Broad Street,690,26.13795775,91.74099445,385,bike,low,2,0,16-12-2016,09:03:00,2016-12-16 09:03:00,1,10.857971014492753
1242,BHMBCCMKT01,577,26.14453614,91.73617216,35,car,low,1,0,16-12-2016,09:03:00,2016-12-16 09:03:00,1,10.0
14362,Others-CCCPS202,2937,26.14749053,91.72799688,886,car,low,2,0,16-12-2016,09:03:00,2016-12-16 09:03:00,1,10.601668369084098
11738,Others-CCCPS119a,2803,26.14754061,91.72797041,316,car,average,2,0,16-12-2016,09:03:00,2016-12-16 09:03:00,2,10.412736353906528
6490,BHMNCPHST01,1200,26.14001386,91.73099967,450,bike,low,2,0,16-12-2016,09:03:00,2016-12-16 09:03:00,1,10.674999999999999
7802,BHMNCPNST01,485,26.14004753,91.73097233,284,car,low,2,0,16-12-2016,09:03:00,2016-12-16 09:03:00,1,10.885567010309279
16986,Others-CCCPS98,3103,26.14749998,91.72797778,770,cycle,low,3,0,16-12-2016,09:03:00,2016-12-16 09:03:00,1,11.048146954560103
13050,Others-CCCPS135a,3883,26.14749943,91.72800489,2177,car,low,3,0,16-12-2016,09:03:00,2016-12-16 09:03:00,1,11.3606489827453
15674,Others-CCCPS8,1322,26.14754886,91.72799519,547,bike,low,2,0,16-12-2016,09:03:00,2016-12-16 09:03:00,1,10.71376701966717
5178,BHMMBMMBX01,687,20.0000347,78.00000286,387,cycle,low,2,0,16-12-2016,09:03:00,2016-12-16 09:03:00,1,10.863318777292577
10426,Others-CCCPS105a,2009,26.14747299,91.72804914,934,car,low,3,0,16-12-2016,09:03:00,2016-12-16 09:03:00,1,11.264907914385267
3866,BHMEURBRD01,470,26.14901995,91.7395035,257,car,low,2,0,16-12-2016,09:03:00,2016-12-16 09:03:00,1,10.846808510638297
18298,Shopping,1920,26.15050395,91.73353109,929,car,low,3,0,16-12-2016,09:03:00,2016-12-16 09:03:00,1,10.283854166666668
14363,Others-CCCPS202,2937,26.14749053,91.72799688,965,bike,low,2,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,10.62856656452162
5179,BHMMBMMBX01,687,20.0000347,78.00000286,422,car,low,2,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,10.914264919941775
16987,Others-CCCPS98,3103,26.14749998,91.72797778,824,car,low,3,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,11.065549468256526
3867,BHMEURBRD01,470,26.14901995,91.7395035,285,car,low,3,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,11.406382978723403
9115,Broad Street,690,26.13795775,91.74099445,421,truck,low,3,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,11.410144927536232
18299,Shopping,1920,26.15050395,91.73353109,1052,car,low,3,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,11.347916666666666
15675,Others-CCCPS8,1322,26.14754886,91.72799519,603,cycle,low,2,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,10.756127080181543
1243,BHMBCCMKT01,577,26.14453614,91.73617216,68,car,low,1,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,10.0
13051,Others-CCCPS135a,3883,26.14749943,91.72800489,2473,cycle,low,4,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,11.93687870203451
2555,BHMBCCTHL01,387,26.14449459,91.73620513,252,car,low,2,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,10.951162790697675
10427,Others-CCCPS105a,2009,26.14747299,91.72804914,1025,bike,low,3,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,11.310204081632653
7803,BHMNCPNST01,485,26.14004753,91.73097233,292,car,low,2,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,10.902061855670105
6491,BHMNCPHST01,1200,26.14001386,91.73099967,539,car,low,2,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,10.749166666666667
11739,Others-CCCPS119a,2803,26.14754061,91.72797041,362,bike,low,2,0,16-12-2016,09:30:00,2016-12-16 09:30:00,1,11.42914734213343
3868,BHMEURBRD01,470,26.14901995,91.7395035,311,car,low,3,0,16-12-2016,10:03:00,2016-12-16 10:03:00,1,11.461702127659574
9116,Broad Street,690,26.13795775,91.74099445,455,car,low,4,0,16-12-2016,10:03:00,2016-12-16 10:03:00,1,11.959420289855071
6492,BHMNCPHST01,1200,26.14001386,91.73099967,638,car,low,4,0,16-12-2016,10:03:00,2016-12-16 10:03:00,1,11.831666666666667
5180,BHMMBMMBX01,687,20.0000347,78.00000286,459,car,low,3,0,16-12-2016,10:03:00,2016-12-16 10:03:00,1,11.468122270742358
1244,BHMBCCMKT01,577,26.14453614,91.73617216,104,car,average,3,0,16-12-2016,10:03:00,2016-12-16 10:03:00,2,10.980242634315424
15676,Others-CCCPS8,1322,26.14754886,91.72799519,652,bike,low,3,0,16-12-2016,10:03:00,2016-12-16 10:03:00,1,11.293192133131619
16988,Others-CCCPS98,3103,26.14749998,91.72797778,864,truck,average,5,0,16-12-2016,10:03:00,2016-12-16 10:03:00,2,12.078440219142765
10428,Others-CCCPS105a,2009,26.14747299,91.72804914,1111,cycle,average,5,0,16-12-2016,10:03:00,2016-12-16 10:03:00,2,12.353011448481832
18300,Shopping,1920,26.15050395,91.73353109,1176,car,low,4,0,16-12-2016,10:03:00,2016-12-16 10:03:00,1,11.9125
13052,Others-CCCPS135a,3883,26.14749943,91.72800489,2736,car,average,5,0,16-12-2016,10:03:00,2016-12-16 10:03:00,2,12.504609837754312
11740,Others-CCCPS119a,2803,26.14754061,91.72797041,410,car,low,3,0,16-12-2016,10:03:00,2016-12-16 10:03:00,1,10.946271851587586
7804,BHMNCPNST01,485,26.14004753,91.73097233,288,car,low,3,0,16-12-2016,10:03:00,2016-12-16 10:03:00,1,11.393814432989691
2556,BHMBCCTHL01,387,26.14449459,91.73620513,293,car,low,2,0,16-12-2016,10:03:00,2016-12-16 10:03:00,1,11.057105943152454
14364,Others-CCCPS202,2937,26.14749053,91.72799688,1036,car,low,3,0,16-12-2016,10:03:00,2016-12-16 10:03:00,1,12.152740892066735
11741,Others-CCCPS119a,2803,26.14754061,91.72797041,455,car,low,3,0,16-12-2016,10:29:00,2016-12-16 10:29:00,1,10.962326079200857
